dataset: rConcept.arff
								--------------
 0.0006897    64 A3==(49.924006-inf) and A4==(50.042987-inf) and A5==(49.965951-inf)
 0.0006734   110 A1 DIVIDE A4
 0.0006528   113 A5 DIVIDE A2
 0.0006495    39 A3==(49.924006-inf) xor A4==(50.042987-inf)
 0.0006495    29 A3==(49.924006-inf) equ A4==(50.042987-inf)
 0.0005872     5 A5
 0.0005377   101 A3 DIVIDE A2
 0.0005361   107 A4 DIVIDE A2
 0.0005346   102 A3 DIVIDE A4
 0.0005278    98 A1 DIVIDE A2
 0.0004122   139 A3_x_A4
 0.0003819   117 A1 MULTIPLY A2
 0.0003648    90 A1 SUBTRACT A3
 0.0003235   122 A3 MULTIPLY A5
 0.0002948    55 A1==(49.977531-inf) impl A5==(49.965951-inf)
 0.0002888    84 A2 ADD A5
 0.0002793    93 A1 SUBTRACT A4
 0.0002728     2 A2
 0.0002519    77 A1 ADD A2
 0.0002385    96 A4 DIVIDE A5
 0.0001291    83 A1 ADD A4
 0.0001134   112 A2 DIVIDE A5
 0.0000879    88 A2 SUBTRACT A3
 0.0000611    78 A2 ADD A3
 0.0000368   114 A1 DIVIDE A5
 0.0000353   125 A1 MULTIPLY A5
 0.0000201    86 A4 SUBTRACT A5
-0.000056     15 A1==(49.977531-inf) and A5==(49.965951-inf)
-0.000061    106 A2 DIVIDE A4
-0.0000798    35 A1==(49.977531-inf) equ A5==(49.965951-inf)
-0.0000798    45 A1==(49.977531-inf) xor A5==(49.965951-inf)
-0.0001002    91 A2 SUBTRACT A4
-0.0002124    21 A2==(50.020287-inf) or A4==(50.042987-inf)
-0.0002148   111 A4 DIVIDE A1
-0.0002622    76 A4 ADD A5
-0.000314     92 A3 SUBTRACT A5
-0.0003202    59 A2==(50.020287-inf) and A3==(49.924006-inf) and A4==(50.042987-inf)
-0.0003221   115 A5 DIVIDE A1
-0.0003295   105 A3 DIVIDE A1
-0.0003603     3 A3
-0.0004085   104 A1 DIVIDE A3
-0.0004154   103 A4 DIVIDE A3
-0.0004368   100 A2 DIVIDE A3
-0.0005048    58 A1==(49.977531-inf) and A3==(49.924006-inf) and A5==(49.965951-inf)
-0.0005442   109 A5 DIVIDE A3
-0.0005605    99 A2 DIVIDE A1
-0.0005738    81 A2 ADD A4
-0.0006098     8 A2==(50.020287-inf) and A3==(49.924006-inf)
-0.000644     89 A3 SUBTRACT A4
-0.0006539    73 A1==(49.977531-inf) or A2==(50.020287-inf) or A5==(49.965951-inf)
-0.0006752   118 A2 MULTIPLY A3
-0.0008055    49 A3==(49.924006-inf) impl A4==(50.042987-inf)
-0.0008067    63 A1==(49.977531-inf) and A2==(50.020287-inf) and A5==(49.965951-inf)
-0.0008206   129 A3 LESSTHAN A4
-0.0008409    79 A3 ADD A4
-0.000854    121 A2 MULTIPLY A4
-0.0009769    75 A2==(50.020287-inf) or A3==(49.924006-inf) or A5==(49.965951-inf)
-0.0010216   116 A4 MULTIPLY A5
-0.0011393     4 A4
-0.0011597   124 A2 MULTIPLY A5
-0.0011829   119 A3 MULTIPLY A4
-0.0013402    65 A2==(50.020287-inf) and A3==(49.924006-inf) and A5==(49.965951-inf)
-0.001421     69 A2==(50.020287-inf) or A3==(49.924006-inf) or A4==(50.042987-inf)
-0.0015688    10 A1==(49.977531-inf) and A3==(49.924006-inf)
-0.0016231    62 A1==(49.977531-inf) and A2==(50.020287-inf) and A3==(49.924006-inf)
-0.0017476    48 A2==(50.020287-inf) impl A3==(49.924006-inf)
-0.0017753    54 A2==(50.020287-inf) impl A5==(49.965951-inf)
-0.0019499    71 A1==(49.977531-inf) or A3==(49.924006-inf) or A4==(50.042987-inf)
-0.0020405    19 A3==(49.924006-inf) or A4==(50.042987-inf)
-0.0021191   131 A2 LESSTHAN A4
-0.0021985    22 A3==(49.924006-inf) or A5==(49.965951-inf)
-0.0027693    74 A3==(49.924006-inf) or A4==(50.042987-inf) or A5==(49.965951-inf)
-0.0028367    12 A3==(49.924006-inf) and A5==(49.965951-inf)
-0.00296      18 A2==(50.020287-inf) or A3==(49.924006-inf)
-0.0033632    51 A2==(50.020287-inf) impl A4==(50.042987-inf)
-0.0034968    66 A1==(49.977531-inf) or A2==(50.020287-inf) or A4==(50.042987-inf)
-0.0035861    36 A4==(50.042987-inf) xor A5==(49.965951-inf)
-0.0035861    26 A4==(50.042987-inf) equ A5==(49.965951-inf)
-0.0036016    24 A2==(50.020287-inf) or A5==(49.965951-inf)
-0.0036877   138 A2_x_A3
-0.003711     38 A2==(50.020287-inf) xor A3==(49.924006-inf)
-0.003711     28 A2==(50.020287-inf) equ A3==(49.924006-inf)
-0.003809    133 A1 LESSTHAN A4
-0.0038108    14 A2==(50.020287-inf) and A5==(49.965951-inf)
-0.0040335    41 A2==(50.020287-inf) xor A4==(50.042987-inf)
-0.0040335    31 A2==(50.020287-inf) equ A4==(50.042987-inf)
-0.004188    141 A2_x_A4
-0.0044185   136 A4_x_A5
-0.0045908   142 A3_x_A5
-0.0046087    32 A3==(49.924006-inf) equ A5==(49.965951-inf)
-0.0046087    42 A3==(49.924006-inf) xor A5==(49.965951-inf)
-0.0046756    11 A2==(50.020287-inf) and A4==(50.042987-inf)
-0.004749     23 A1==(49.977531-inf) or A4==(50.042987-inf)
-0.0047854    47 A1==(49.977531-inf) impl A2==(50.020287-inf)
-0.0056318    46 A4==(50.042987-inf) impl A5==(49.965951-inf)
-0.0063427    70 A1==(49.977531-inf) or A4==(50.042987-inf) or A5==(49.965951-inf)
-0.0067221    44 A2==(50.020287-inf) xor A5==(49.965951-inf)
-0.0067221    34 A2==(50.020287-inf) equ A5==(49.965951-inf)
-0.0067254    16 A4==(50.042987-inf) or A5==(49.965951-inf)
-0.0079061   144 A2_x_A5


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.25
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.25
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.25
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.5
								--------------
									Fold 10
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.0106771   143 A1_x_A4
 0.0098745    43 A1==(49.977531-inf) xor A4==(50.042987-inf)
 0.0098745    33 A1==(49.977531-inf) equ A4==(50.042987-inf)
 0.0092446    13 A1==(49.977531-inf) and A4==(50.042987-inf)
 0.0082907    53 A1==(49.977531-inf) impl A4==(50.042987-inf)
 0.0071909   135 A1 LESSTHAN A5
 0.0070593    20 A1==(49.977531-inf) or A3==(49.924006-inf)
 0.0058878    61 A1==(49.977531-inf) and A4==(50.042987-inf) and A5==(50.052645-inf)
 0.0052381    21 A2==(50.020287-inf) or A4==(50.042987-inf)
 0.0050903     6 A4==(50.042987-inf) and A5==(50.052645-inf)
 0.004987    128 A1 LESSTHAN A2
 0.004469    140 A1_x_A3
 0.0044475    69 A1==(49.977531-inf) or A3==(49.924006-inf) or A5==(50.052645-inf)
 0.0041463    30 A1==(49.977531-inf) equ A3==(49.924006-inf)
 0.0041463    40 A1==(49.977531-inf) xor A3==(49.924006-inf)
 0.0040963   129 A2 LESSTHAN A3
 0.0038118   138 A1_x_A2
 0.0035944   134 A2 LESSTHAN A5
 0.00318      18 A1==(49.977531-inf) or A2==(50.020287-inf)
 0.0031435    28 A1==(49.977531-inf) equ A2==(50.020287-inf)
 0.0031435    38 A1==(49.977531-inf) xor A2==(50.020287-inf)
 0.0029832    68 A2==(50.020287-inf) or A3==(49.924006-inf) or A4==(50.042987-inf)
 0.0027087   132 A3 LESSTHAN A5
 0.0024986    31 A2==(50.020287-inf) equ A4==(50.042987-inf)
 0.0024986    41 A2==(50.020287-inf) xor A4==(50.042987-inf)
 0.0024152   141 A2_x_A4
 0.0021454    66 A2==(50.020287-inf) or A4==(50.042987-inf) or A5==(50.052645-inf)
 0.0021417    50 A1==(49.977531-inf) impl A3==(49.924006-inf)
 0.0020817    36 A4==(50.042987-inf) xor A5==(50.052645-inf)
 0.0020817    26 A4==(50.042987-inf) equ A5==(50.052645-inf)
 0.0019836    57 A1==(49.977531-inf) and A2==(50.020287-inf) and A4==(50.042987-inf)
 0.0018734     1 A1
 0.0018208    25 A1==(49.977531-inf) or A5==(50.052645-inf)
 0.0016374   137 A3_x_A4
 0.0016257    72 A1==(49.977531-inf) or A2==(50.020287-inf) or A3==(49.924006-inf)
 0.0015667   145 A1_x_A5
 0.0015461    67 A1==(49.977531-inf) or A2==(50.020287-inf) or A4==(50.042987-inf)
 0.0013822    56 A2==(50.020287-inf) and A4==(50.042987-inf) and A5==(50.052645-inf)
 0.0013169    82 A3 ADD A5
 0.0012392    95 A1 SUBTRACT A5
 0.0011719     8 A1==(49.977531-inf) and A2==(50.020287-inf)
 0.0011665   108 A3 DIVIDE A5
 0.0011621    80 A1 ADD A3
 0.0011144    23 A1==(49.977531-inf) or A4==(50.042987-inf)
 0.0010919    88 A1 SUBTRACT A2
 0.0010641   136 A4_x_A5
 0.0009527   127 A3 LESSTHAN A4
 0.0009383    35 A1==(49.977531-inf) equ A5==(50.052645-inf)
 0.0009383    45 A1==(49.977531-inf) xor A5==(50.052645-inf)
 0.0009335    17 A3==(49.924006-inf) or A4==(50.042987-inf)
 0.0008371   130 A1 LESSTHAN A3
 0.0006562    47 A3==(49.924006-inf) impl A4==(50.042987-inf)
 0.0006539    85 A1 ADD A5
 0.0006404   122 A3 MULTIPLY A5
 0.0006316    37 A3==(49.924006-inf) xor A4==(50.042987-inf)
 0.0006316    27 A3==(49.924006-inf) equ A4==(50.042987-inf)
 0.0006105    93 A1 SUBTRACT A4
 0.000594    120 A1 MULTIPLY A3
 0.0005594   113 A5 DIVIDE A2
 0.0005258    51 A2==(50.020287-inf) impl A4==(50.042987-inf)
 0.0005227    55 A1==(49.977531-inf) impl A5==(50.052645-inf)
 0.0005024    94 A2 SUBTRACT A5
 0.0004971    70 A1==(49.977531-inf) or A3==(49.924006-inf) or A4==(50.042987-inf)
 0.0004598   107 A4 DIVIDE A2
 0.0004347     5 A5
 0.0004128    84 A2 ADD A5
 0.0004067   103 A3 DIVIDE A2
 0.0003708    90 A1 SUBTRACT A3
 0.0003661   110 A1 DIVIDE A4
 0.0003553   123 A1 MULTIPLY A4
 0.0003473   126 A4 LESSTHAN A5
 0.0003387    83 A1 ADD A4
 0.0003141   100 A1 DIVIDE A2
 0.0002992    73 A1==(49.977531-inf) or A2==(50.020287-inf) or A5==(50.052645-inf)
 0.0002395    89 A2 SUBTRACT A3
 0.000227     96 A4 DIVIDE A5
 0.0001902    78 A1 ADD A2
 0.0001898    97 A5 DIVIDE A4
 0.0001893    60 A1==(49.977531-inf) and A3==(49.924006-inf) and A4==(50.042987-inf)
 0.0001766   114 A1 DIVIDE A5
 0.0001475   112 A2 DIVIDE A5
 0.0001058   118 A1 MULTIPLY A2
 0.0000556    76 A4 ADD A5
 0.0000518     7 A3==(49.924006-inf) and A4==(50.042987-inf)
-0.0000132    52 A3==(49.924006-inf) impl A5==(50.052645-inf)
-0.0000278    64 A3==(49.924006-inf) and A4==(50.042987-inf) and A5==(50.052645-inf)
-0.0000406     2 A2
-0.0000763    98 A3 DIVIDE A4
-0.0001256    91 A2 SUBTRACT A4
-0.0001851    75 A2==(50.020287-inf) or A3==(49.924006-inf) or A5==(50.052645-inf)
-0.0001954    86 A4 SUBTRACT A5
-0.0002142     3 A3
-0.0002381   106 A2 DIVIDE A4
-0.0002384   111 A4 DIVIDE A1
-0.0002582   125 A1 MULTIPLY A5
-0.0002713    77 A3 ADD A4
-0.0002876   115 A5 DIVIDE A1
-0.0002972   105 A3 DIVIDE A1
-0.0003162    92 A3 SUBTRACT A5
-0.0004419    79 A2 ADD A3
-0.0004501   104 A1 DIVIDE A3
-0.0004676   101 A2 DIVIDE A1
-0.0004981   102 A2 DIVIDE A3
-0.0005572    99 A4 DIVIDE A3
-0.0005574    15 A1==(49.977531-inf) and A5==(50.052645-inf)
-0.0006011   109 A5 DIVIDE A3
-0.0006082    63 A1==(49.977531-inf) and A2==(50.020287-inf) and A5==(50.052645-inf)
-0.0007027   116 A4 MULTIPLY A5
-0.0007872    81 A2 ADD A4
-0.001012    124 A2 MULTIPLY A5
-0.0010437    87 A3 SUBTRACT A4
-0.0010846     4 A4
-0.0011843    19 A2==(50.020287-inf) or A3==(49.924006-inf)
-0.0012188   117 A3 MULTIPLY A4
-0.0013489   119 A2 MULTIPLY A3
-0.001517     48 A1==(49.977531-inf) impl A2==(50.020287-inf)
-0.0015577   121 A2 MULTIPLY A4
-0.0016514    74 A3==(49.924006-inf) or A4==(50.042987-inf) or A5==(50.052645-inf)
-0.0018012    46 A4==(50.042987-inf) impl A5==(50.052645-inf)
-0.0018055    24 A2==(50.020287-inf) or A5==(50.052645-inf)
-0.0018813   133 A1 LESSTHAN A4
-0.0018828   131 A2 LESSTHAN A4
-0.0019221    54 A2==(50.020287-inf) impl A5==(50.052645-inf)
-0.0020556    71 A1==(49.977531-inf) or A4==(50.042987-inf) or A5==(50.052645-inf)
-0.002185     58 A2==(50.020287-inf) and A3==(49.924006-inf) and A4==(50.042987-inf)
-0.0024127    10 A1==(49.977531-inf) and A3==(49.924006-inf)
-0.0024801    59 A1==(49.977531-inf) and A3==(49.924006-inf) and A5==(50.052645-inf)
-0.0025019    22 A3==(49.924006-inf) or A5==(50.052645-inf)
-0.0028788    11 A2==(50.020287-inf) and A4==(50.042987-inf)
-0.0033765    14 A2==(50.020287-inf) and A5==(50.052645-inf)
-0.0037732    49 A2==(50.020287-inf) impl A3==(49.924006-inf)
-0.0041473    39 A2==(50.020287-inf) xor A3==(49.924006-inf)
-0.0041473    29 A2==(50.020287-inf) equ A3==(49.924006-inf)
-0.0041696     9 A2==(50.020287-inf) and A3==(49.924006-inf)
-0.0042518   139 A2_x_A3
-0.0043096    16 A4==(50.042987-inf) or A5==(50.052645-inf)
-0.0044264    65 A2==(50.020287-inf) and A3==(49.924006-inf) and A5==(50.052645-inf)
-0.0045203    12 A3==(49.924006-inf) and A5==(50.052645-inf)
-0.0045224    34 A2==(50.020287-inf) equ A5==(50.052645-inf)
-0.0045224    44 A2==(50.020287-inf) xor A5==(50.052645-inf)
-0.0048203    62 A1==(49.977531-inf) and A2==(50.020287-inf) and A3==(49.924006-inf)
-0.0057377   144 A2_x_A5
-0.006195     42 A3==(49.924006-inf) xor A5==(50.052645-inf)
-0.006195     32 A3==(49.924006-inf) equ A5==(50.052645-inf)
-0.0064182   142 A3_x_A5


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.25
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.25
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.25
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.5
dataset: rRedundant.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.036224   36 A1 LESSTHAN A3
 0.036224   35 A1 LESSTHAN A2
 0.03125    39 A1_x_A3
 0.03125    37 A1_x_A2
 0.030895    1 A1
 0.030436   13 A1==(50.004808-inf) equ A3==(49.994619-inf)
 0.030436   14 A1==(50.004808-inf) xor A2==(49.994619-inf)
 0.030436   15 A1==(50.004808-inf) xor A3==(49.994619-inf)
 0.030436   12 A1==(50.004808-inf) equ A2==(49.994619-inf)
 0.021161   23 A1 SUBTRACT A2
 0.021161   25 A1 SUBTRACT A3
 0.016675   16 A1==(50.004808-inf) impl A2==(49.994619-inf)
 0.016675   17 A1==(50.004808-inf) impl A3==(49.994619-inf)
 0.016428   19 A1==(50.004808-inf) or A2==(49.994619-inf) or A3==(49.994619-inf)
 0.016428    9 A1==(50.004808-inf) or A2==(49.994619-inf)
 0.016428   11 A1==(50.004808-inf) or A3==(49.994619-inf)
 0.013724    6 A1==(50.004808-inf) and A2==(49.994619-inf)
 0.013724    8 A1==(50.004808-inf) and A3==(49.994619-inf)
 0.013724   18 A1==(50.004808-inf) and A2==(49.994619-inf) and A3==(49.994619-inf)
 0.010893   34 A1 MULTIPLY A3
 0.010893   32 A1 MULTIPLY A2
 0.010036   20 A1 ADD A2
 0.010036   22 A1 ADD A3
 0.002123   30 A1 DIVIDE A3
 0.002123   26 A1 DIVIDE A2
 0.001201    7 A2==(49.994619-inf) and A3==(49.994619-inf)
 0.001201   38 A2_x_A3
 0.001201   10 A2==(49.994619-inf) or A3==(49.994619-inf)
 0.001129   31 A3 DIVIDE A1
 0.001129   27 A2 DIVIDE A1
 0.000959    3 A3
 0.000959   21 A2 ADD A3
 0.000959    2 A2
 0.000653   33 A2 MULTIPLY A3
 0          28 A2 DIVIDE A3
 0          24 A2 SUBTRACT A3
 0          29 A3 DIVIDE A2
-0.006461    4 A4
-0.006461    5 A5


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.5
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.5
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.5
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.0
								--------------
									Fold  2
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.034982   35 A1 LESSTHAN A2
 0.034982   36 A1 LESSTHAN A3
 0.032836   39 A1_x_A3
 0.032836   37 A1_x_A2
 0.032127   13 A1==(50.004808-inf) equ A3==(49.994619-inf)
 0.032127   12 A1==(50.004808-inf) equ A2==(49.994619-inf)
 0.032127   15 A1==(50.004808-inf) xor A3==(49.994619-inf)
 0.032127   14 A1==(50.004808-inf) xor A2==(49.994619-inf)
 0.030479    1 A1
 0.021104   23 A1 SUBTRACT A2
 0.021104   25 A1 SUBTRACT A3
 0.018283   19 A1==(50.004808-inf) or A2==(49.994619-inf) or A3==(49.994619-inf)
 0.018283   11 A1==(50.004808-inf) or A3==(49.994619-inf)
 0.018283    9 A1==(50.004808-inf) or A2==(49.994619-inf)
 0.017775   16 A1==(50.004808-inf) impl A2==(49.994619-inf)
 0.017775   17 A1==(50.004808-inf) impl A3==(49.994619-inf)
 0.013673    8 A1==(50.004808-inf) and A3==(49.994619-inf)
 0.013673    6 A1==(50.004808-inf) and A2==(49.994619-inf)
 0.013673   18 A1==(50.004808-inf) and A2==(49.994619-inf) and A3==(49.994619-inf)
 0.011096   32 A1 MULTIPLY A2
 0.011096   34 A1 MULTIPLY A3
 0.009805   22 A1 ADD A3
 0.009805   20 A1 ADD A2
 0.002074   30 A1 DIVIDE A3
 0.002074   26 A1 DIVIDE A2
 0.00147     7 A2==(49.994619-inf) and A3==(49.994619-inf)
 0.00147    38 A2_x_A3
 0.00147    10 A2==(49.994619-inf) or A3==(49.994619-inf)
 0.00112     3 A3
 0.00112    21 A2 ADD A3
 0.00112     2 A2
 0.001106   31 A3 DIVIDE A1
 0.001106   27 A2 DIVIDE A1
 0.000749   33 A2 MULTIPLY A3
 0          28 A2 DIVIDE A3
 0          24 A2 SUBTRACT A3
 0          29 A3 DIVIDE A2
-0.006671    5 A5
-0.006671    4 A4


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.25
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.5
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.25
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.0
								--------------
									Fold  3
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.035514   35 A1 LESSTHAN A2
 0.035514   36 A1 LESSTHAN A3
 0.032386   39 A1_x_A3
 0.032386   37 A1_x_A2
 0.031508   13 A1==(49.97613-inf) equ A3==(49.986993-inf)
 0.031508   12 A1==(49.97613-inf) equ A2==(49.986993-inf)
 0.031508   15 A1==(49.97613-inf) xor A3==(49.986993-inf)
 0.031508   14 A1==(49.97613-inf) xor A2==(49.986993-inf)
 0.030936    1 A1
 0.021102   23 A1 SUBTRACT A2
 0.021102   25 A1 SUBTRACT A3
 0.017351   16 A1==(49.97613-inf) impl A2==(49.986993-inf)
 0.017351   17 A1==(49.97613-inf) impl A3==(49.986993-inf)
 0.015836    9 A1==(49.97613-inf) or A2==(49.986993-inf)
 0.015836   11 A1==(49.97613-inf) or A3==(49.986993-inf)
 0.015836   19 A1==(49.97613-inf) or A2==(49.986993-inf) or A3==(49.986993-inf)
 0.015772   18 A1==(49.97613-inf) and A2==(49.986993-inf) and A3==(49.986993-inf)
 0.015772    6 A1==(49.97613-inf) and A2==(49.986993-inf)
 0.015772    8 A1==(49.97613-inf) and A3==(49.986993-inf)
 0.010843   34 A1 MULTIPLY A3
 0.010843   32 A1 MULTIPLY A2
 0.009893   22 A1 ADD A3
 0.009893   20 A1 ADD A2
 0.002086   30 A1 DIVIDE A3
 0.002086   26 A1 DIVIDE A2
 0.001043   38 A2_x_A3
 0.001043    7 A2==(49.986993-inf) and A3==(49.986993-inf)
 0.001043   10 A2==(49.986993-inf) or A3==(49.986993-inf)
 0.00093    31 A3 DIVIDE A1
 0.00093    27 A2 DIVIDE A1
 0.00083    21 A2 ADD A3
 0.00083     2 A2
 0.00083     3 A3
 0.000536   33 A2 MULTIPLY A3
 0          24 A2 SUBTRACT A3
 0          29 A3 DIVIDE A2
 0          28 A2 DIVIDE A3
-0.006608    4 A4
-0.006608    5 A5


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.25
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.25
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.5
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.0
								--------------
									Fold  4
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.035558   36 A1 LESSTHAN A3
 0.035558   35 A1 LESSTHAN A2
 0.031233   39 A1_x_A3
 0.031233   37 A1_x_A2
 0.030804    1 A1
 0.030527   13 A1==(50.004808-inf) equ A3==(49.994619-inf)
 0.030527   15 A1==(50.004808-inf) xor A3==(49.994619-inf)
 0.030527   14 A1==(50.004808-inf) xor A2==(49.994619-inf)
 0.030527   12 A1==(50.004808-inf) equ A2==(49.994619-inf)
 0.021122   25 A1 SUBTRACT A3
 0.021122   23 A1 SUBTRACT A2
 0.018549    9 A1==(50.004808-inf) or A2==(49.994619-inf)
 0.018549   19 A1==(50.004808-inf) or A2==(49.994619-inf) or A3==(49.994619-inf)
 0.018549   11 A1==(50.004808-inf) or A3==(49.994619-inf)
 0.018319   16 A1==(50.004808-inf) impl A2==(49.994619-inf)
 0.018319   17 A1==(50.004808-inf) impl A3==(49.994619-inf)
 0.011743    8 A1==(50.004808-inf) and A3==(49.994619-inf)
 0.011743    6 A1==(50.004808-inf) and A2==(49.994619-inf)
 0.011743   18 A1==(50.004808-inf) and A2==(49.994619-inf) and A3==(49.994619-inf)
 0.010876   34 A1 MULTIPLY A3
 0.010876   32 A1 MULTIPLY A2
 0.009866   20 A1 ADD A2
 0.009866   22 A1 ADD A3
 0.001921   30 A1 DIVIDE A3
 0.001921   26 A1 DIVIDE A2
 0.001098    7 A2==(49.994619-inf) and A3==(49.994619-inf)
 0.001098   38 A2_x_A3
 0.001098   10 A2==(49.994619-inf) or A3==(49.994619-inf)
 0.000908   31 A3 DIVIDE A1
 0.000908   27 A2 DIVIDE A1
 0.000855    3 A3
 0.000855   21 A2 ADD A3
 0.000855    2 A2
 0.000551   33 A2 MULTIPLY A3
 0          28 A2 DIVIDE A3
 0          24 A2 SUBTRACT A3
 0          29 A3 DIVIDE A2
-0.006444    4 A4
-0.006444    5 A5


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.0
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.5
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.0
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.0
								--------------
									Fold  5
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.036985   35 A1 LESSTHAN A2
 0.036985   36 A1 LESSTHAN A3
 0.033882   39 A1_x_A3
 0.033882   37 A1_x_A2
 0.033106   13 A1==(50.004808-inf) equ A3==(49.994619-inf)
 0.033106   12 A1==(50.004808-inf) equ A2==(49.994619-inf)
 0.033106   15 A1==(50.004808-inf) xor A3==(49.994619-inf)
 0.033106   14 A1==(50.004808-inf) xor A2==(49.994619-inf)
 0.030906    1 A1
 0.020994   23 A1 SUBTRACT A2
 0.020994   25 A1 SUBTRACT A3
 0.01828    16 A1==(50.004808-inf) impl A2==(49.994619-inf)
 0.01828    17 A1==(50.004808-inf) impl A3==(49.994619-inf)
 0.018254    9 A1==(50.004808-inf) or A2==(49.994619-inf)
 0.018254   11 A1==(50.004808-inf) or A3==(49.994619-inf)
 0.018254   19 A1==(50.004808-inf) or A2==(49.994619-inf) or A3==(49.994619-inf)
 0.014655   18 A1==(50.004808-inf) and A2==(49.994619-inf) and A3==(49.994619-inf)
 0.014655    6 A1==(50.004808-inf) and A2==(49.994619-inf)
 0.014655    8 A1==(50.004808-inf) and A3==(49.994619-inf)
 0.011182   34 A1 MULTIPLY A3
 0.011182   32 A1 MULTIPLY A2
